,N,dim,std,jump,jump_prob,ve,L2,L2_true
55,100,1,0.1,0.3,0.5,0.56899,0.74327,0.00494
56,100,1,0.1,0.3,0.5,0.56899,0.74293,0.00546
57,100,1,0.1,0.3,0.5,0.56899,0.74306,0.00536
58,100,1,0.1,0.3,0.5,0.56899,0.74258,0.00574
59,100,1,0.1,0.3,0.5,0.56899,0.74355,0.00473
60,100,1,0.1,0.3,0.5,0.56899,0.74222,0.00629
61,100,1,0.1,0.3,0.5,0.56899,0.74337,0.00492
62,100,1,0.1,0.3,0.5,0.56899,0.74381,0.00464
63,100,1,0.1,0.3,0.5,0.56899,0.74387,0.00434
64,100,1,0.1,0.3,0.5,0.56899,0.74295,0.00556
65,100,1,0.1,0.3,0.5,0.56899,0.74321,0.00515
66,100,1,0.1,0.3,0.5,0.56899,0.74233,0.00611
67,100,1,0.1,0.3,0.5,0.56899,0.74299,0.00524
68,100,1,0.1,0.3,0.5,0.56899,0.74291,0.00538
69,100,1,0.1,0.3,0.5,0.56899,0.74343,0.00487
70,100,1,0.1,0.3,0.5,0.56899,0.74384,0.00442
71,100,1,0.1,0.3,0.5,0.56899,0.74242,0.00603
72,100,1,0.1,0.3,0.5,0.56899,0.74243,0.00597
73,100,1,0.1,0.3,0.5,0.56899,0.74256,0.0057
74,100,1,0.1,0.3,0.5,0.56899,0.74329,0.00494
75,100,1,0.1,0.3,0.5,0.56899,0.74309,0.0054
76,100,1,0.1,0.3,0.5,0.56899,0.74302,0.00601
77,100,1,0.1,0.3,0.5,0.56899,0.74323,0.00514
78,100,1,0.1,0.3,0.5,0.56899,0.74361,0.00517
79,100,1,0.1,0.3,0.5,0.56899,0.74339,0.00503
80,100,1,0.1,0.3,0.5,0.56899,0.74335,0.0049
81,100,1,0.1,0.3,0.5,0.56899,0.74253,0.00588
82,100,1,0.1,0.3,0.5,0.56899,0.74302,0.00603
83,100,1,0.1,0.3,0.5,0.56899,0.74316,0.00532
84,100,1,0.1,0.3,0.5,0.56899,0.7427,0.00579
85,100,1,0.1,0.3,0.5,0.56899,0.74308,0.00522
86,100,1,0.1,0.3,0.5,0.56899,0.74359,0.00461
87,100,1,0.1,0.3,0.5,0.56899,0.74285,0.00558
88,100,1,0.1,0.3,0.5,0.56899,0.74302,0.00525
89,100,1,0.1,0.3,0.5,0.56899,0.74325,0.00519
90,100,1,0.1,0.3,0.5,0.56899,0.74394,0.00433
91,100,1,0.1,0.3,0.5,0.56899,0.74313,0.00527
92,100,1,0.1,0.3,0.5,0.56899,0.74338,0.00486
93,100,1,0.1,0.3,0.5,0.56899,0.74257,0.00598
94,100,1,0.1,0.3,0.5,0.56899,0.74251,0.00583
95,100,1,0.1,0.3,0.5,0.56899,0.74295,0.00536
96,100,1,0.1,0.3,0.5,0.56899,0.74327,0.00499
97,100,1,0.1,0.3,0.5,0.56899,0.74301,0.00533
