,N,dim,std,jump,jump_prob,ve,L2,L2_true
91,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
92,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
93,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
94,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
95,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
96,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
97,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
98,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
99,1,1,0.05,0.3,0.5,0.001,1.34964,1.17819
0,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
1,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
2,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
3,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
4,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
5,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
6,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
7,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
8,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
9,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
10,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
11,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
12,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
13,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
14,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
15,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
16,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
17,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
18,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
19,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
20,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
21,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
22,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
23,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
24,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
25,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
26,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
27,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
28,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
29,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
30,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
31,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
32,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
33,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
34,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
35,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
36,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
37,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
38,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
39,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
40,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
41,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
42,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
