N,dim,std,shift,shift_prob,sigma,L2_1,L2_2
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0337391104226694,0.13914041367236754
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0318747483762096,0.09192938781204646
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0325082420080083,0.10039944911842821
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.032995555957565,0.11934672227724351
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0320499020353795,0.09405051110327665
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0323405954071703,0.11640153641626538
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0313907116987764,0.09982499279508389
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.032953814173463,0.13182162304396572
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0337663798143404,0.14453939771069582
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0318738082820733,0.11897793214414576
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.032016619524807,0.12172410860406885
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0338118800793876,0.11392120574337605
2043,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0326025904976355,0.09243746286619005
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61821273546506,0.16891252974795426
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.622454796506787,0.20893297262646546
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.62636261230882,0.22940482375851506
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6222138136056836,0.17321193663987244
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6193166025922623,0.1795575204422096
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6201628738796003,0.200114547254395
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.624028379548164,0.20258813955057492
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6205791547404345,0.18163058575111737
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6212742369337674,0.23089860798512038
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.621303235254848,0.22329446999758532
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6227081742352607,0.1670840995243749
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6233724766795627,0.183986400801743
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.623342679509551,0.2097128155479087
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6199278309299854,0.18775711293558964
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.62136941455816,0.18422771271909336
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6218041801362313,0.1881672594231566
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6199113124984565,0.1702078745035558
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6201850068130503,0.18567149492067858
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.616639653185023,0.17288617756715857
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.620449892497677,0.1847183617975197
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.616972907203377,0.17011790681524422
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6203999599690784,0.20574115644544239
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6211990166790526,0.1897378535821807
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6182561644648947,0.19550575555716346
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6192581615717656,0.20351233192556045
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6215605039549206,0.19753355937494002
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6222416954007173,0.18203434745588062
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6192706678551825,0.16756432045970085
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6236798086698845,0.20824332789242256
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6213165448471756,0.19077677485221117
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6197270666453822,0.19134254474171652
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619446195083764,0.15448906326667078
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618813446722405,0.18315326530379875
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6214565118403534,0.1744268665371479
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6218728508706395,0.20704919130901336
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6204609580836697,0.17717286306093222
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.623619071253465,0.1887616051822613
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619791340568915,0.1780045007758894
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.620645199572492,0.21291944855032302
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6223762674825912,0.19182503083505084
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61805646909786,0.18328526222596156
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6205093484260584,0.21103491048563308
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6224650395951,0.17832972173736308
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6193108810519314,0.17746039692002358
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6184303235268382,0.17406827584249798
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6230252880330855,0.23593833355208663
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619257498453996,0.17357897285297502
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6260257269266183,0.2073368910984913
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618529110591872,0.19807464539112685
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6202472761488176,0.19336383129081744
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6201048721879627,0.20644020599730217
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6234227546519073,0.20447810473085354
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61800449003489,0.19294134348609093
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6208503180752594,0.14615158829191544
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6245007884533815,0.1909309353210746
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.620608563432299,0.19660791096438446
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.621489599850013,0.2078501173164555
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6176736519920007,0.1643073296332121
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.622003017279471,0.20581093188036767
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6225631909883607,0.19351102648792956
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6202678006046836,0.1826593052803604
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.617449164764128,0.179097151385237
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6231108158185994,0.19603245853726778
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618675751366132,0.17150211832732784
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619608277569704,0.1950325291846631
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.615415090800205,0.1791630628305159
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6188731687025615,0.17950234471869214
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6231314546875866,0.21110603832333924
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619025807208101,0.20979186412436504
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.621294595832208,0.18695031326712228
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6199706839815446,0.19534939032552315
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.620946973964714,0.15646394076605807
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6206538528385597,0.20808869549628745
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6200330411348105,0.18873534873842876
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618151829448775,0.1808108608484878
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6163956537582402,0.16746484092316974
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.614097925919467,0.19422238914956774
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6181058987270576,0.18297870130322053
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6203866817880175,0.1851018275563027
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618229980458093,0.18192539648050537
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6254474684419438,0.22582519550638266
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6179841164108666,0.15538552556853086
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61930981835926,0.19732776617297693
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618843486355154,0.16567002853643448
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6172453701183755,0.15788816285403073
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6219132133169056,0.1836558312950572
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6281254581628044,0.2323082648286906
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6214085457767085,0.21851627287932082
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6190737670950255,0.16517311255252565
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.621309408678521,0.1792783107455198
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.622170993970778,0.21494425967919198
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.617505724969269,0.1553984025972589
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619769142429463,0.1953436924141933
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61672906177444,0.17407883607527277
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6200739755358122,0.2077874027313096
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6235918497602815,0.22204242050020925
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.61981581136935,0.20983753634792718
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6189029410168567,0.20628348417656972
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6233441507355657,0.1789066679106311
2043,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6212840807643225,0.17016636499445442
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123404781039737,0.0363462818860171
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412452499480074,0.04245410262133993
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412494308367151,0.03958549732648246
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412255267870689,0.034521845579807156
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.41249022295399,0.05859800720295789
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412270208628419,0.03598662820945768
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125453489758732,0.05843445840401675
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123268353149827,0.03598748031833368
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4130017057619915,0.07316948515065959
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.41235169955464,0.04685338669462467
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412260836142391,0.04307515685810502
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412415077181395,0.041671426573104194
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412340979702529,0.04038817192738989
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.41237104713338,0.028713153113115612
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123618959197057,0.04403385916488579
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123594216692945,0.04964463315859457
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4126617839766284,0.055635207581409295
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4127230100740347,0.07306819860534175
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122622793078095,0.036644133861035516
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412367036333541,0.05343062830949535
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124569259134634,0.050188879568921506
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122551249952227,0.03838281140456118
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412411186538117,0.04202155570716024
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412482616521143,0.03932153602074484
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122619449063833,0.036554432854613225
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412505116778296,0.05153057172860639
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412545086060729,0.04894925576157856
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412612566792965,0.043935197584165066
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125665071040867,0.04872180120006954
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412259312842623,0.03892355231924203
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412323806075601,0.0339202698291608
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412761775658422,0.06671551775773048
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124240897051936,0.038366773477597954
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412229731713699,0.0428760182295924
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124265069051787,0.03935449530251205
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4127334277996533,0.051680330728358946
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123424619139056,0.03588042269838158
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122713530276525,0.042442463336852115
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125968098089943,0.05070496117157763
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412343804032651,0.0403198467241802
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124754301317073,0.04486142480108833
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123418317947656,0.039193623429940434
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123629167433447,0.04328790295918563
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123331959105014,0.03397872302647457
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4130743038658764,0.07447153217809781
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412323050056699,0.0291691098222996
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412583282913576,0.060556172469586805
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124138277629594,0.043785519009375794
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123745915981516,0.04190033964676715
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124758419356156,0.04465214270797256
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.41240398308826,0.0332232512778025
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123983482329545,0.03878660770321809
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412471096154374,0.04096696636042216
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124785835451634,0.03835859843048525
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123271432160047,0.040212061709544146
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122690449322,0.039349867239405034
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123977994372363,0.029493733145160565
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125694500825148,0.04219696356564774
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412493334384207,0.04871064593441265
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412601932970224,0.04592749587832887
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412428200725186,0.047202367696721564
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4127737026211062,0.06467088707382307
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412397140597669,0.04881537414591999
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412050412405871,0.036969248543350514
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4122729002375727,0.028705306208319445
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124053979905793,0.040653344814893876
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412299653235594,0.046700866739344676
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412710693140043,0.061664502012456233
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124316994435757,0.024789104542068407
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412470278898978,0.04082323954846163
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4124970180215977,0.04955813132133011
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123948348493287,0.03692522716247655
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123550239815637,0.045791523133252875
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412449165343674,0.0442132447289184
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4123411732569977,0.05005368408917075
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412732319224886,0.05560678566101109
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.412592505103305,0.06734747040051893
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125867455774537,0.053330693031667036
2807,1,0.01,0.3333333333333333,0.5,0.009999999776482582,3.4125347647321713,0.05184280351849254
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0344951522311674,0.0958372672130252
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0353610034405976,0.09963386561006166
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0346468056738116,0.08151689448770279
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0343454952556743,0.08052987954357871
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351062845087338,0.11128037939907018
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0340096129275893,0.07883332934829163
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0344692177558876,0.11048389797498669
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034218029029812,0.08462987278343707
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0362733691757624,0.11834304591228884
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0345289909202506,0.09397173254127948
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034495553043752,0.09067174121145331
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034890240693062,0.08343452589889315
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0352541882086177,0.09053866517433008
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034409545559827,0.07624398813768808
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0342598985674236,0.10091289016480628
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035125068396201,0.10295058566104412
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351108524313375,0.10733955298242795
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0361231597462797,0.13099130913320353
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0344426445398045,0.09431884134352427
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034542306050463,0.10248674874341968
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0348082039259068,0.10361703464491077
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034030151631131,0.09870829546934466
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.03482626038896,0.08954922058852374
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0349688690242793,0.09805358815899724
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034342825312007,0.0979235257412367
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034848163173452,0.10907782711233768
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035637413800074,0.09890221163094595
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0353141865416466,0.08991574230117373
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035212704572384,0.10808834618357667
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034227102921925,0.08836498591323515
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0347104691579405,0.07473782859972934
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035337244066275,0.12308865215555333
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035006926871366,0.09559906210063623
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034384334722569,0.10487048568387172
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0342665651066296,0.09373817044488728
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0357887137620914,0.10180923682123379
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0353041025031438,0.10610777815589476
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034876231094426,0.09144454628644828
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0360242650763607,0.11019769338129508
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0341828442359087,0.08694464182778139
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0346066162814536,0.08629873086355092
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035138635839575,0.09883908848179003
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0348263518696963,0.08058760928351265
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034598432338082,0.07514799206769837
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0366673656236967,0.13752875268680104
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034922767483933,0.07243541322589955
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035379782556972,0.11016135767939715
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0342837871713413,0.08969211842109343
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034499229947391,0.09046696456080235
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0353186910912213,0.1044579049781432
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034721008798005,0.07016264090579376
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035088600947107,0.08964119723306818
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034777991617033,0.08103744467737847
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351976790504573,0.08782843531134218
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0350286939231004,0.09495090487512442
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.033925163969921,0.08194811898821186
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034531762199593,0.06829124580128207
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0352883263486086,0.09342361086313929
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035643955085557,0.11393700902609613
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035483504688991,0.09370416019379131
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0348974251965144,0.0964130164106067
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351996391583023,0.10829510078151558
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035475864485378,0.10672169353292389
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0341939663006916,0.10062507894549987
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0345092043493134,0.07593079819637995
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.034814260820519,0.0944426794155142
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0343093349491475,0.08918126539583149
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.03550554948274,0.11275121142420155
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0350510827360586,0.0683478743294869
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0344029823141128,0.0829631796035425
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0348677543904468,0.10747769178401936
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035226417220897,0.0866212706735899
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.03512108432574,0.09947047023708518
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.035378607446123,0.102040966728468
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.03448401978746,0.11869363117491624
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.036264770335285,0.10722972095784927
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351745320059944,0.11973762194662428
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0353469858377835,0.09915969032161796
2807,1,0.01,0.3333333333333333,0.5,0.0024999999441206455,3.0351233346902244,0.10061715180272054
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.618995503550254,0.1599045864095834
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.622829309321766,0.1629829908288904
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6200843590631484,0.13862178948191775
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619861188263639,0.14417945857202183
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6208874474202486,0.17311238080642152
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6184899948565517,0.1399144345479505
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619220507291974,0.17380200129437418
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6192177139007464,0.16102723410204237
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6244935419372153,0.17585319304430078
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.619950166057325,0.15888521002167097
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.620392668953381,0.14581991746058162
2807,1,0.01,0.3333333333333333,0.5,0.0010000000474974513,2.6217442002560585,0.14196378802563014
