#time(sec):	Om (Hz)	tswh0:	tswh1:	tswh2:	tswh3:	tswh4:	tswh5:	tswh6:	tswh7:	tswm0:	tswm1:	tswm2:	tswm3:	tswm4:	tswm5:	tswm6:	tswm7:	tswl0:	tswl1:	tswl2:	tswl3:	tswl4:	tswl5:	tswl6:	tswl7:
11878.7	0.0140	40.0913	40.2141	40.3229	40.2925	40.3674	40.3133	40.2882	40.0911	40.2562	40.2439	40.3973	40.4646	40.4837	40.4761	40.3346	40.2173	40.3935	40.5645	40.5236	40.6073	40.7005	40.5220	40.4209	40.3379
11882.1	0.0140	40.0839	40.1980	40.3229	40.3005	40.3711	40.3155	40.2965	40.1004	40.2488	40.2397	40.3986	40.4632	40.4824	40.4905	40.3429	40.2186	40.3920	40.5290	40.5149	40.5918	40.6896	40.5373	40.4247	40.3366
11885.5	0.0140	40.0839	40.1819	40.3284	40.3085	40.3613	40.3177	40.3061	40.1097	40.2402	40.2282	40.3933	40.4632	40.4824	40.4988	40.3512	40.2200	40.3935	40.4958	40.5036	40.5847	40.6823	40.5568	40.4298	40.3326
11888.9	0.0140	40.0876	40.1732	40.3306	40.3152	40.3637	40.3188	40.3228	40.1214	40.2316	40.2178	40.3800	40.4619	40.4824	40.5040	40.3585	40.2226	40.3892	40.4684	40.4786	40.5776	40.6823	40.5735	40.4336	40.3261
11892.4	0.0140	40.0876	40.1621	40.3339	40.3233	40.3735	40.3155	40.3359	40.1330	40.2267	40.2095	40.3600	40.4605	40.4811	40.5092	40.3679	40.2226	40.3850	40.4479	40.4524	40.5776	40.6981	40.5791	40.4361	40.3195
11895.8	0.0140	40.0913	40.1534	40.3351	40.3287	40.3846	40.3101	40.3502	40.1506	40.2267	40.2063	40.3401	40.4578	40.4850	40.5143	40.3742	40.2318	40.3836	40.4319	40.4425	40.5776	40.7200	40.5791	40.4374	40.3208
11899.4	0.0140	40.0950	40.1448	40.3351	40.3313	40.3920	40.3090	40.3634	40.1693	40.2254	40.2011	40.3242	40.4523	40.4953	40.5226	40.3815	40.2357	40.3864	40.4182	40.4387	40.5788	40.7431	40.5624	40.4399	40.3222
11902.8	0.0140	40.0950	40.1361	40.3351	40.3367	40.3944	40.3079	40.3777	40.1903	40.2291	40.1970	40.3069	40.4415	40.5044	40.5257	40.3857	40.2397	40.3864	40.4091	40.4387	40.5776	40.7565	40.5540	40.4425	40.3248
11906.2	0.0140	40.0888	40.1262	40.3339	40.3380	40.4031	40.3144	40.3969	40.2032	40.2304	40.1939	40.2897	40.4320	40.5044	40.5299	40.3919	40.2462	40.3864	40.3989	40.4275	40.5669	40.7639	40.5707	40.4463	40.3261
11909.6	0.0140	40.0876	40.1127	40.3284	40.3407	40.4117	40.3188	40.4029	40.2114	40.2304	40.1897	40.2738	40.4157	40.5083	40.5278	40.3961	40.2489	40.3892	40.3864	40.4126	40.5669	40.7773	40.5861	40.4513	40.3287
11913.1	0.0140	40.0888	40.0991	40.3130	40.3394	40.4129	40.3275	40.4077	40.2172	40.2316	40.1887	40.2579	40.3967	40.5018	40.5226	40.4013	40.2581	40.3906	40.3773	40.3964	40.5729	40.7907	40.5917	40.4551	40.3300
11916.5	0.0140	40.0888	40.0905	40.2976	40.3407	40.4117	40.3329	40.4089	40.2278	40.2304	40.1855	40.2513	40.3886	40.4863	40.5133	40.4066	40.2620	40.3920	40.3705	40.3790	40.5693	40.7956	40.6000	40.4615	40.3379
11919.9	0.0140	40.0925	40.0831	40.2812	40.3421	40.4104	40.3395	40.4077	40.2360	40.2341	40.1845	40.2447	40.3778	40.4733	40.5029	40.4128	40.2647	40.3935	40.3648	40.3616	40.5551	40.7956	40.6070	40.4729	40.3379
11923.3	0.0140	40.1012	40.0819	40.2702	40.3407	40.4104	40.3449	40.4053	40.2442	40.2377	40.1793	40.2447	40.3710	40.4629	40.4947	40.4160	40.2726	40.3949	40.3603	40.3480	40.5409	40.7944	40.6084	40.4843	40.3392
11926.9	0.0140	40.1074	40.0868	40.2636	40.3380	40.4068	40.3515	40.4005	40.2489	40.2390	40.1730	40.2460	40.3642	40.4539	40.4926	40.4202	40.2818	40.3977	40.3534	40.3356	40.5314	40.7822	40.6196	40.4996	40.3470
11930.3	0.0140	40.1074	40.0942	40.2559	40.3367	40.4031	40.3537	40.3933	40.2571	40.2427	40.1720	40.2473	40.3615	40.4474	40.4926	40.4254	40.2857	40.3991	40.3478	40.3331	40.5196	40.7639	40.6266	40.5085	40.3575
11933.8	0.0140	40.1124	40.1077	40.2537	40.3367	40.4068	40.3580	40.3933	40.2653	40.2451	40.1720	40.2460	40.3548	40.4396	40.4957	40.4296	40.2936	40.4019	40.3421	40.3480	40.5077	40.7517	40.6406	40.5212	40.3720
11937.3	0.0140	40.1137	40.1201	40.2494	40.3273	40.4080	40.3635	40.3957	40.2736	40.2463	40.1720	40.2487	40.3507	40.4319	40.4936	40.4348	40.2976	40.4047	40.3353	40.3530	40.4947	40.7370	40.6448	40.5352	40.3982
11940.7	0.0140	40.1137	40.1349	40.2472	40.3139	40.3994	40.3689	40.4029	40.2806	40.2488	40.1762	40.2540	40.3467	40.4254	40.4936	40.4411	40.3055	40.4061	40.3330	40.3505	40.4865	40.7175	40.6406	40.5479	40.4232
11944.3	0.0140	40.1174	40.1398	40.2428	40.2885	40.3969	40.3722	40.4029	40.2853	40.2476	40.1803	40.2579	40.3372	40.4202	40.4998	40.4474	40.3134	40.4061	40.3353	40.3554	40.4794	40.6956	40.6350	40.5619	40.4429
11947.7	0.0140	40.1298	40.1398	40.2329	40.2564	40.3932	40.3744	40.4029	40.2947	40.2513	40.1845	40.2579	40.3264	40.4060	40.5050	40.4537	40.3240	40.4047	40.3341	40.3616	40.4711	40.6738	40.6308	40.5747	40.4614
11951.2	0.0140	40.1385	40.1423	40.2231	40.2457	40.3883	40.3766	40.4041	40.2959	40.2550	40.1887	40.2579	40.3183	40.3892	40.5071	40.4589	40.3332	40.4033	40.3353	40.3666	40.4628	40.6483	40.6364	40.5861	40.4798
11954.8	0.0140	40.1472	40.1460	40.2209	40.2363	40.3785	40.3787	40.4029	40.2982	40.2623	40.1991	40.2526	40.3075	40.3738	40.5040	40.4652	40.3438	40.4047	40.3387	40.3840	40.4475	40.6252	40.6406	40.5963	40.4930
11958.3	0.0140	40.1584	40.1559	40.2220	40.2176	40.3735	40.3787	40.4053	40.3030	40.2697	40.2063	40.2487	40.2994	40.3609	40.4926	40.4704	40.3504	40.4033	40.3455	40.3939	40.4322	40.6082	40.6546	40.6053	40.4970
11961.7	0.0140	40.1696	40.1695	40.2263	40.1976	40.3674	40.3798	40.4065	40.3077	40.2759	40.2157	40.2513	40.2913	40.3493	40.4843	40.4767	40.3583	40.4033	40.3534	40.3964	40.4181	40.5901	40.6854	40.6168	40.4943
11965.1	0.0140	40.1808	40.1843	40.2252	40.1843	40.3637	40.3820	40.4065	40.3112	40.2820	40.2251	40.2526	40.2859	40.3377	40.4781	40.4851	40.3663	40.4047	40.3603	40.3952	40.4086	40.5744	40.6994	40.6244	40.4930
11968.5	0.0140	40.1921	40.1967	40.2252	40.1697	40.3576	40.3831	40.4089	40.3171	40.2870	40.2345	40.2632	40.2832	40.3287	40.4740	40.4904	40.3729	40.4061	40.3693	40.3952	40.4039	40.5586	40.7162	40.6270	40.4983
11971.9	0.0140	40.2008	40.2017	40.2285	40.1457	40.3502	40.3853	40.4077	40.3253	40.2968	40.2439	40.2685	40.2832	40.3145	40.4709	40.5009	40.3821	40.4075	40.3762	40.4002	40.3957	40.5417	40.7190	40.6270	40.4996
11975.4	0.0140	40.2083	40.1918	40.2231	40.1205	40.3429	40.3842	40.4053	40.3359	40.3030	40.2522	40.2751	40.2846	40.3030	40.4647	40.5082	40.3888	40.4118	40.3818	40.3989	40.3933	40.5393	40.7176	40.6232	40.5115
11978.8	0.0140	40.2208	40.1819	40.2099	40.0992	40.3220	40.3820	40.4137	40.3501	40.3067	40.2595	40.2738	40.2832	40.2888	40.4626	40.5187	40.3941	40.4174	40.3841	40.3977	40.3910	40.5441	40.6910	40.6168	40.5260
11982.4	0.0140	40.2345	40.1757	40.1902	40.0701	40.3049	40.3831	40.4173	40.3630	40.3141	40.2658	40.2645	40.2846	40.2721	40.4564	40.5250	40.4007	40.4216	40.3852	40.3890	40.3886	40.5441	40.6560	40.6129	40.5406
11985.8	0.0140	40.2457	40.1720	40.1738	40.0529	40.2877	40.3809	40.4209	40.3689	40.3202	40.2679	40.2526	40.2859	40.2580	40.4482	40.5303	40.4060	40.4259	40.3818	40.3852	40.3910	40.5345	40.6168	40.6078	40.5591
11989.2	0.0140	40.2570	40.1670	40.1618	40.0317	40.2767	40.3809	40.4304	40.3760	40.3277	40.2720	40.2500	40.2792	40.2401	40.4379	40.5324	40.4100	40.4301	40.3773	40.3840	40.3898	40.5309	40.5861	40.6014	40.5710
11992.6	0.0140	40.2658	40.1633	40.1487	40.0092	40.2804	40.3809	40.4340	40.3831	40.3351	40.2752	40.2487	40.2711	40.2260	40.4317	40.5324	40.4153	40.4386	40.3716	40.3803	40.3851	40.5212	40.5568	40.5912	40.5644
11996.1	0.0140	40.2720	40.1633	40.1356	39.9986	40.2865	40.3787	40.4364	40.3902	40.3400	40.2794	40.2434	40.2549	40.2170	40.4255	40.5282	40.4206	40.4485	40.3659	40.3753	40.3804	40.5128	40.5373	40.5785	40.5657
11999.5	0.0140	40.2770	40.1645	40.1116	39.9934	40.2938	40.3766	40.4376	40.3985	40.3462	40.2804	40.2368	40.2401	40.2170	40.4203	40.5208	40.4259	40.4583	40.3637	40.3753	40.3604	40.5200	40.5151	40.5670	40.5710
12002.9	0.0140	40.2820	40.1596	40.0899	40.0013	40.2987	40.3744	40.4328	40.4056	40.3573	40.2835	40.2249	40.2227	40.2145	40.4111	40.5114	40.4325	40.4682	40.3603	40.3703	40.3417	40.5260	40.4970	40.5619	40.5790
12006.3	0.0140	40.2858	40.1522	40.0746	40.0145	40.3000	40.3755	40.4209	40.4044	40.3659	40.2825	40.2064	40.2052	40.2157	40.4038	40.5040	40.4365	40.4795	40.3603	40.3654	40.3264	40.5296	40.5012	40.5594	40.5710
12009.9	0.0140	40.2983	40.1509	40.0605	40.0343	40.2902	40.3755	40.4173	40.4067	40.3796	40.2835	40.1879	40.1945	40.2196	40.3987	40.4998	40.4405	40.4894	40.3603	40.3542	40.3135	40.5019	40.5206	40.5606	40.5777
12013.3	0.0140	40.3071	40.1621	40.0496	40.0423	40.2767	40.3744	40.4125	40.4044	40.3895	40.2888	40.1774	40.1904	40.2234	40.3853	40.4946	40.4445	40.4951	40.3637	40.3381	40.3053	40.4742	40.5234	40.5606	40.5962
12016.8	0.0140	40.3159	40.1781	40.0420	40.0409	40.2669	40.3733	40.4089	40.4056	40.4006	40.2971	40.1774	40.1891	40.2247	40.3761	40.4925	40.4471	40.5036	40.3727	40.3269	40.3006	40.4501	40.5123	40.5581	40.6108
12020.2	0.0140	40.3234	40.1955	40.0562	40.0224	40.2547	40.3722	40.4161	40.4067	40.4080	40.3055	40.1893	40.1891	40.2285	40.3689	40.4935	40.4511	40.5064	40.3784	40.3133	40.2983	40.4453	40.4984	40.5492	40.6188
12023.6	0.0140	40.3309	40.2103	40.0703	40.0079	40.2400	40.3722	40.4244	40.4067	40.4167	40.3128	40.2064	40.1904	40.2337	40.3627	40.4904	40.4538	40.5107	40.3852	40.3046	40.2948	40.4381	40.4873	40.5441	40.6267
12027.0	0.0140	40.3334	40.2240	40.0746	40.0145	40.2315	40.3700	40.4281	40.4056	40.4266	40.3202	40.2262	40.1891	40.2375	40.3606	40.4893	40.4591	40.5135	40.3887	40.3009	40.2948	40.4381	40.4789	40.5352	40.6174
12030.5	0.0140	40.3397	40.2351	40.0746	40.0251	40.2205	40.3667	40.4233	40.4056	40.4365	40.3285	40.2434	40.1918	40.2401	40.3576	40.4841	40.4617	40.5121	40.3887	40.2997	40.2948	40.4393	40.4789	40.5275	40.5962
12033.9	0.0140	40.3422	40.2488	40.0725	40.0277	40.2010	40.3635	40.4197	40.4067	40.4403	40.3327	40.2553	40.1958	40.2349	40.3565	40.4788	40.4657	40.5135	40.3864	40.3009	40.2960	40.4369	40.4873	40.5199	40.5816
12037.5	0.0140	40.3460	40.2625	40.0801	40.0356	40.1803	40.3624	40.4161	40.4091	40.4465	40.3390	40.2645	40.1985	40.2260	40.3545	40.4715	40.4724	40.5121	40.3852	40.3034	40.2948	40.4357	40.5081	40.5085	40.5684
12040.9	0.0140	40.3523	40.2674	40.0888	40.0409	40.1706	40.3580	40.4125	40.4020	40.4490	40.3432	40.2751	40.2039	40.2183	40.3504	40.4662	40.4697	40.5107	40.3864	40.3083	40.2983	40.4309	40.5359	40.5046	40.5618
12044.4	0.0140	40.3585	40.2637	40.0997	40.0515	40.1596	40.3537	40.4041	40.3961	40.4502	40.3463	40.2897	40.2052	40.2170	40.3442	40.4558	40.4724	40.5078	40.3841	40.3133	40.2971	40.4309	40.5610	40.5021	40.5710
12048.0	0.0140	40.3623	40.2575	40.1073	40.0634	40.1499	40.3482	40.3981	40.3937	40.4502	40.3495	40.2937	40.2052	40.2119	40.3350	40.4495	40.4684	40.5064	40.3909	40.3182	40.2960	40.4237	40.5735	40.5021	40.5777
12051.5	0.0140	40.3648	40.2525	40.1062	40.0820	40.1474	40.3406	40.3933	40.3914	40.4490	40.3505	40.3056	40.2079	40.2132	40.3288	40.4432	40.4670	40.5064	40.3966	40.3244	40.2960	40.4153	40.5735	40.5046	40.5843
12054.9	0.0140	40.3636	40.2550	40.1062	40.1019	40.1474	40.3264	40.3909	40.3890	40.4502	40.3505	40.3083	40.2079	40.2145	40.3257	40.4369	40.4617	40.5064	40.4000	40.3294	40.2995	40.4201	40.5610	40.5059	40.5949
12058.4	0.0140	40.3648	40.2587	40.1106	40.1085	40.1499	40.3036	40.3873	40.3866	40.4477	40.3537	40.2924	40.2092	40.2170	40.3227	40.4306	40.4591	40.5107	40.4057	40.3331	40.3042	40.4237	40.5498	40.5072	40.6082
12061.8	0.0140	40.3673	40.2612	40.1062	40.1125	40.1450	40.2840	40.3873	40.3866	40.4465	40.3526	40.2910	40.2092	40.2157	40.3144	40.4264	40.4577	40.5163	40.4137	40.3406	40.3077	40.4249	40.5401	40.5034	40.6188
12065.5	0.0140	40.3686	40.2662	40.1029	40.1085	40.1232	40.2655	40.3873	40.3866	40.4440	40.3547	40.2924	40.2092	40.2170	40.3052	40.4202	40.4538	40.5206	40.4171	40.3430	40.3112	40.4297	40.5290	40.4983	40.6307
12068.9	0.0140	40.3661	40.2687	40.0986	40.0953	40.1122	40.2503	40.3837	40.3831	40.4440	40.3547	40.2924	40.2079	40.2093	40.2939	40.4160	40.4564	40.5319	40.4251	40.3468	40.3135	40.4333	40.5526	40.4957	40.6307
12072.3	0.0140	40.3686	40.2724	40.0920	40.0820	40.1122	40.2427	40.3729	40.3843	40.4465	40.3589	40.2937	40.2066	40.2029	40.2817	40.4087	40.4577	40.5404	40.4387	40.3505	40.3135	40.4333	40.5652	40.4894	40.6161
12075.7	0.0140	40.3673	40.2749	40.0833	40.0807	40.1110	40.2340	40.3574	40.3843	40.4477	40.3652	40.2924	40.1985	40.1940	40.2745	40.4034	40.4577	40.5461	40.4536	40.3530	40.3147	40.4393	40.5526	40.4945	40.6055
12079.1	0.0140	40.3686	40.2774	40.0681	40.0846	40.1025	40.2210	40.3478	40.3843	40.4527	40.3715	40.2910	40.1918	40.1799	40.2643	40.3961	40.4577	40.5489	40.4695	40.3579	40.3135	40.4525	40.5498	40.4983	40.6095
12082.6	0.0140	40.3724	40.2736	40.0496	40.0953	40.0795	40.2091	40.3383	40.3855	40.4576	40.3799	40.2870	40.1945	40.1761	40.2551	40.3909	40.4604	40.5518	40.4855	40.3641	40.3065	40.4550	40.5666	40.4996	40.6095
12086.0	0.0140	40.3699	40.2674	40.0377	40.1032	40.0674	40.1994	40.3156	40.3866	40.4614	40.3873	40.3056	40.1998	40.1825	40.2479	40.3878	40.4604	40.5574	40.4992	40.3741	40.3042	40.4441	40.5680	40.5008	40.6121
12089.4	0.0140	40.3762	40.2674	40.0377	40.1125	40.0710	40.1896	40.3001	40.3878	40.4663	40.3936	40.3056	40.2092	40.1927	40.2418	40.3878	40.4617	40.5617	40.5061	40.3852	40.3006	40.4345	40.5498	40.5085	40.6121
12093.1	0.0140	40.3799	40.2712	40.0334	40.1245	40.0662	40.1831	40.2929	40.3831	40.4688	40.4041	40.3162	40.2240	40.2055	40.2367	40.3878	40.4630	40.5688	40.5004	40.3964	40.3006	40.4261	40.5401	40.5250	40.6042
12096.5	0.0140	40.3837	40.2799	40.0312	40.1298	40.0734	40.1788	40.3001	40.3772	40.4688	40.4104	40.3414	40.2348	40.2106	40.2367	40.3878	40.4630	40.5731	40.4935	40.3977	40.3077	40.4273	40.5317	40.5402	40.5936
12099.9	0.0140	40.3850	40.2873	40.0290	40.1231	40.0686	40.1777	40.2894	40.3748	40.4676	40.4135	40.3600	40.2469	40.2145	40.2346	40.3919	40.4630	40.5745	40.4912	40.4002	40.3194	40.4225	40.5290	40.5543	40.5803
12103.3	0.0140	40.3887	40.2911	40.0290	40.1125	40.0565	40.1756	40.2822	40.3689	40.4688	40.4135	40.3747	40.2549	40.2196	40.2295	40.3919	40.4604	40.5759	40.4901	40.4039	40.3288	40.4201	40.5262	40.5606	40.5684
12106.7	0.0140	40.3938	40.2960	40.0279	40.0992	40.0529	40.1756	40.2703	40.3607	40.4676	40.4125	40.3800	40.2671	40.2285	40.2254	40.3930	40.4577	40.5773	40.5072	40.4064	40.3358	40.4153	40.5206	40.5632	40.5644
12110.2	0.0140	40.3938	40.2973	40.0355	40.0767	40.0420	40.1745	40.2560	40.3536	40.4688	40.4093	40.3853	40.2738	40.2362	40.2203	40.3951	40.4564	40.5731	40.5221	40.4151	40.3405	40.4165	40.5123	40.5619	40.5618
12113.6	0.0140	40.3938	40.2985	40.0420	40.0542	40.0395	40.1734	40.2489	40.3453	40.4651	40.4083	40.3853	40.2805	40.2439	40.2193	40.3940	40.4538	40.5745	40.5267	40.4213	40.3440	40.4165	40.5067	40.5581	40.5591
12117.0	0.0140	40.3963	40.3010	40.0475	40.0409	40.0529	40.1669	40.2406	40.3383	40.4651	40.4072	40.3800	40.2846	40.2426	40.2163	40.3930	40.4538	40.5759	40.5324	40.4238	40.3464	40.4165	40.5039	40.5504	40.5512
12120.6	0.0140	40.3963	40.2998	40.0572	40.0370	40.0625	40.1637	40.2311	40.3312	40.4626	40.4093	40.3773	40.2832	40.2362	40.2111	40.3909	40.4538	40.5787	40.5381	40.4250	40.3511	40.4153	40.5165	40.5466	40.5485
12124.0	0.0140	40.3988	40.2823	40.0703	40.0436	40.0674	40.1561	40.2239	40.3230	40.4614	40.4114	40.3760	40.2778	40.2273	40.2091	40.3867	40.4564	40.5830	40.5439	40.4263	40.3522	40.4129	40.5345	40.5352	40.5446
12127.5	0.0140	40.4001	40.2625	40.0823	40.0595	40.0613	40.1431	40.2156	40.3159	40.4614	40.4104	40.3680	40.2671	40.2221	40.1969	40.3825	40.4564	40.5887	40.5576	40.4263	40.3464	40.4081	40.5415	40.5224	40.5406
12130.9	0.0140	40.4013	40.2389	40.0975	40.0820	40.0407	40.1270	40.2109	40.3135	40.4614	40.4114	40.3773	40.2657	40.2209	40.1877	40.3763	40.4551	40.5930	40.5806	40.4313	40.3381	40.4009	40.5387	40.5097	40.5300
12134.4	0.0140	40.4001	40.2190	40.1204	40.1032	40.0746	40.1129	40.2049	40.3135	40.4626	40.4125	40.3986	40.2684	40.2209	40.1724	40.3679	40.4538	40.5986	40.6001	40.4362	40.3323	40.3925	40.5290	40.4983	40.5234
12137.8	0.0140	40.3988	40.1992	40.1389	40.1218	40.0759	40.0935	40.1990	40.3171	40.4626	40.4167	40.4106	40.2765	40.2247	40.1602	40.3554	40.4511	40.6072	40.6207	40.4512	40.3264	40.3853	40.5109	40.4919	40.5327
12141.2	0.0140	40.3925	40.2054	40.1531	40.1431	40.0492	40.0731	40.1907	40.3230	40.4626	40.4220	40.4212	40.2805	40.2298	40.1561	40.3471	40.4524	40.6171	40.6403	40.4549	40.3276	40.3757	40.4942	40.4805	40.5432
12144.7	0.0140	40.3887	40.2203	40.1662	40.1630	40.0335	40.0462	40.1836	40.3265	40.4663	40.4314	40.4306	40.2873	40.2414	40.1541	40.3346	40.4511	40.6271	40.6380	40.4599	40.3393	40.3697	40.4789	40.4589	40.5565
12148.3	0.0140	40.3887	40.2376	40.1782	40.1843	40.0142	40.0236	40.1848	40.3253	40.4725	40.4430	40.4453	40.2927	40.2452	40.1531	40.3242	40.4484	40.6428	40.6185	40.4612	40.3604	40.3649	40.4623	40.4387	40.5512
12151.7	0.0140	40.3925	40.2612	40.1859	40.1923	39.9840	40.0054	40.1955	40.3277	40.4763	40.4567	40.4573	40.3034	40.2426	40.1439	40.3127	40.4484	40.6542	40.5989	40.4587	40.3781	40.3697	40.4484	40.4184	40.5432
12155.1	0.0140	40.3938	40.2799	40.1946	40.2056	39.9683	39.9915	40.2049	40.3359	40.4813	40.4641	40.4653	40.3156	40.2375	40.1358	40.3033	40.4484	40.6656	40.5828	40.4587	40.3957	40.3733	40.4304	40.3994	40.5128
12158.5	0.0140	40.3963	40.2960	40.2033	40.2136	39.9912	39.9786	40.2132	40.3442	40.4800	40.4715	40.4693	40.3277	40.2298	40.1256	40.2950	40.4484	40.6756	40.5737	40.4662	40.4086	40.3793	40.4124	40.3855	40.4785
12161.9	0.0140	40.3950	40.3110	40.2110	40.2163	39.9828	39.9754	40.2132	40.3489	40.4775	40.4715	40.4679	40.3372	40.2247	40.1134	40.2898	40.4431	40.6827	40.5702	40.4749	40.4181	40.3829	40.3958	40.3716	40.4495
12165.4	0.0140	40.3938	40.3209	40.2121	40.2083	39.9816	39.9775	40.2014	40.3548	40.4738	40.4694	40.4720	40.3467	40.2221	40.1023	40.2877	40.4418	40.6841	40.5588	40.4849	40.4322	40.3877	40.3792	40.3653	40.4350
12168.8	0.0140	40.3950	40.3309	40.2252	40.1976	39.9888	39.9850	40.1848	40.3536	40.4701	40.4694	40.4706	40.3561	40.2234	40.1023	40.2877	40.4418	40.6841	40.5416	40.4924	40.4558	40.3865	40.3765	40.3615	40.4245
12172.2	0.0140	40.3950	40.3371	40.2285	40.2056	39.9924	39.9947	40.1836	40.3465	40.4663	40.4651	40.4653	40.3588	40.2298	40.1145	40.2867	40.4378	40.6799	40.5278	40.4911	40.4770	40.3853	40.3806	40.3641	40.4166
12175.8	0.0140	40.3925	40.3434	40.2340	40.2243	40.0093	40.0032	40.1848	40.3359	40.4626	40.4567	40.4439	40.3696	40.2388	40.1297	40.2857	40.4352	40.6727	40.5187	40.4874	40.4865	40.4033	40.3792	40.3653	40.4048
12179.2	0.0140	40.3900	40.3471	40.2384	40.2323	40.0190	40.0086	40.1955	40.3253	40.4614	40.4504	40.4292	40.3764	40.2478	40.1409	40.2846	40.4285	40.6627	40.5187	40.4849	40.4900	40.4201	40.3792	40.3666	40.3982
12182.6	0.0140	40.3887	40.3471	40.2428	40.2377	40.0299	40.0150	40.2085	40.3159	40.4564	40.4441	40.4252	40.3805	40.2619	40.1500	40.2836	40.4232	40.6542	40.5267	40.4836	40.4959	40.4321	40.3875	40.3678	40.3956
12186.0	0.0140	40.3862	40.3484	40.2483	40.2417	40.0504	40.0215	40.2204	40.3041	40.4527	40.4356	40.4173	40.3845	40.2785	40.1592	40.2836	40.4139	40.6485	40.5324	40.4786	40.5006	40.4405	40.3972	40.3678	40.4048
12189.5	0.0140	40.3850	40.3496	40.2483	40.2430	40.0722	40.0333	40.2346	40.2959	40.4502	40.4293	40.4133	40.3886	40.2888	40.1694	40.2857	40.4086	40.6442	40.5267	40.4836	40.5042	40.4501	40.4014	40.3716	40.4166
12192.9	0.0140	40.3837	40.3471	40.2515	40.2510	40.0916	40.0484	40.2430	40.2912	40.4465	40.4241	40.4119	40.3872	40.3017	40.1765	40.2888	40.4060	40.6371	40.5187	40.4899	40.5172	40.4634	40.4097	40.3691	40.4390
12196.3	0.0140	40.3799	40.3459	40.2537	40.2564	40.1110	40.0623	40.2418	40.2865	40.4427	40.4199	40.4186	40.3845	40.3120	40.1877	40.2940	40.3994	40.6342	40.5141	40.4974	40.5266	40.4802	40.4124	40.3716	40.4587
12199.7	0.0140	40.3762	40.3421	40.2559	40.2604	40.1317	40.0720	40.2334	40.2818	40.4427	40.4167	40.4266	40.3845	40.3222	40.1959	40.3002	40.3941	40.6285	40.5095	40.5124	40.5326	40.4995	40.4207	40.3742	40.4838
12203.3	0.0140	40.3736	40.3421	40.2592	40.2657	40.1474	40.0860	40.2168	40.2736	40.4390	40.4146	40.4279	40.3900	40.3287	40.2071	40.3054	40.3901	40.6243	40.5061	40.5336	40.5634	40.5212	40.4290	40.3779	40.5009
12206.7	0.0140	40.3686	40.3434	40.2647	40.2711	40.1620	40.0946	40.2049	40.2653	40.4378	40.4093	40.4279	40.3954	40.3351	40.2203	40.3096	40.3874	40.6200	40.5072	40.5449	40.5918	40.5357	40.4318	40.3830	40.5115
12210.2	0.0140	40.3648	40.3446	40.2669	40.2764	40.1730	40.1054	40.1848	40.2559	40.4365	40.4072	40.4292	40.4035	40.3390	40.2367	40.3169	40.3795	40.6129	40.5107	40.5562	40.5942	40.5466	40.4346	40.3830	40.5181
12213.6	0.0140	40.3598	40.3446	40.2724	40.2925	40.1803	40.1140	40.1599	40.2442	40.4341	40.4041	40.4373	40.4157	40.3493	40.2571	40.3200	40.3782	40.6086	40.5130	40.5687	40.5883	40.5526	40.4374	40.3843	40.5194
12217.0	0.0140	40.3510	40.3446	40.2746	40.3059	40.1888	40.1205	40.1528	40.2278	40.4316	40.4020	40.4399	40.4333	40.3647	40.2704	40.3210	40.3755	40.6015	40.5175	40.5875	40.5764	40.5550	40.4401	40.3855	40.5260
12220.4	0.0140	40.3347	40.3434	40.2768	40.3246	40.2144	40.1248	40.1492	40.2032	40.4279	40.3988	40.4453	40.4442	40.3815	40.2837	40.3262	40.3689	40.5958	40.5278	40.6051	40.5705	40.5562	40.4470	40.3893	40.5406
12223.9	0.0140	40.3159	40.3446	40.2812	40.3407	40.2364	40.1302	40.1339	40.1786	40.4204	40.3978	40.4466	40.4483	40.3970	40.2981	40.3252	40.3610	40.5930	40.5404	40.6164	40.5800	40.5550	40.4526	40.3918	40.5432
12227.3	0.0140	40.3033	40.3421	40.2834	40.3501	40.2523	40.1313	40.1067	40.1564	40.4130	40.3946	40.4573	40.4537	40.4125	40.3042	40.3231	40.3557	40.5859	40.5542	40.6164	40.5918	40.5610	40.4540	40.3918	40.5274
12230.9	0.0140	40.2946	40.3346	40.2856	40.3501	40.2694	40.1291	40.0831	40.1365	40.4043	40.3904	40.4626	40.4605	40.4280	40.3155	40.3200	40.3451	40.5844	40.5714	40.6126	40.6049	40.5659	40.4567	40.3918	40.5089
12234.3	0.0140	40.2820	40.3159	40.2856	40.3501	40.2840	40.1345	40.0819	40.1249	40.3919	40.3820	40.4466	40.4659	40.4409	40.3309	40.3117	40.3412	40.5859	40.5783	40.6076	40.6120	40.5780	40.4637	40.3918	40.4891
12237.7	0.0140	40.2670	40.2923	40.2856	40.3528	40.2951	40.1464	40.1019	40.1085	40.3783	40.3694	40.4332	40.4659	40.4461	40.3452	40.3033	40.3293	40.5887	40.5806	40.5988	40.6263	40.5986	40.4748	40.3880	40.4680
12241.3	0.0140	40.2495	40.2724	40.2801	40.3528	40.3024	40.1637	40.1350	40.0969	40.3635	40.3558	40.4133	40.4646	40.4448	40.3617	40.2940	40.3240	40.5859	40.5633	40.5850	40.6441	40.6107	40.4831	40.3830	40.4482
