,N,dim,std,jump,jump_prob,ve,L2,L2_true
30,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
31,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
32,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
33,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
34,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
35,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
36,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
37,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
38,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
39,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
40,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
41,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
42,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
43,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
44,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
45,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
46,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
47,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
48,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
49,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
50,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
51,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
52,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
53,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
54,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
55,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
56,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
57,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
58,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
59,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
60,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
61,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
62,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
63,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
64,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
65,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
66,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
67,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
68,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
69,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
70,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
71,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
72,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
73,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
74,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
75,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
76,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
77,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
78,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
79,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
80,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
81,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
82,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
83,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
84,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
85,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
86,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
87,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
88,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
89,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
90,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
91,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
92,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
93,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
94,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
95,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
96,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
97,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
98,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
99,1,1,0.01,0.3,0.5,0.0025,3.61562,1.32886
0,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
1,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
2,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
3,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
4,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
5,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
6,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
7,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
8,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
9,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
10,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
11,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
12,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
13,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
14,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
15,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
16,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
17,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
18,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
19,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
20,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
21,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
22,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
23,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
24,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
25,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
26,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
27,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
28,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
29,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
30,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
31,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
32,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
33,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
34,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
35,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
36,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
37,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
38,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
39,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
40,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
41,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
42,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
43,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
44,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
